Episode Number,Reward Sum,Running Reward
8223,-20,-19.91620845
8224,-18,-19.89704637
8225,-20,-19.8980759
8226,-21,-19.90909514
8227,-21,-19.92000419
8228,-21,-19.93080415
8229,-21,-19.94149611
8230,-21,-19.95208115
8231,-19,-19.94256034
8232,-20,-19.94313473
8233,-20,-19.94370338
8234,-19,-19.93426635
8235,-21,-19.94492369
8236,-20,-19.94547445
8237,-18,-19.92601971
8238,-21,-19.93675951
8239,-20,-19.93739191
8240,-21,-19.94801799
8241,-21,-19.95853781
8242,-19,-19.94895244
8243,-21,-19.95946291
8244,-21,-19.96986828
8245,-20,-19.9701696
8246,-21,-19.9804679
8247,-21,-19.99066323
8248,-19,-19.98075659
8249,-19,-19.97094903
8250,-20,-19.97123954
8251,-16,-19.93152714
8252,-18,-19.91221187
8253,-21,-19.92308975
8254,-21,-19.93385885
8255,-19,-19.92452027
8256,-19,-19.91527506
8257,-20,-19.91612231
8258,-19,-19.90696109
8259,-21,-19.91789148
8260,-21,-19.92871256
8261,-19,-19.91942544
8262,-21,-19.93023118
8263,-21,-19.94092887
8264,-18,-19.92151958
8265,-19,-19.91230439
8266,-21,-19.92318134
8267,-19,-19.91394953
8268,-21,-19.92481003
8269,-19,-19.91556193
8270,-20,-19.91640631
8271,-19,-19.90724225
8272,-16,-19.86816983
8273,-20,-19.86948813
8274,-20,-19.87079325
8275,-21,-19.88208532
8276,-19,-19.87326446
8277,-21,-19.88453182
8278,-20,-19.8856865
8279,-20,-19.88682964
8280,-19,-19.87796134
8281,-19,-19.86918173
8282,-18,-19.85048991
8283,-19,-19.84198501
8284,-21,-19.85356516
8285,-21,-19.86502951
8286,-18,-19.84637921
8287,-20,-19.84791542
8288,-19,-19.83943627
8289,-20,-19.8410419
8290,-20,-19.84263148
8291,-21,-19.85420517
8292,-20,-19.85566312
8293,-20,-19.85710649
8294,-19,-19.84853542
8295,-21,-19.86005007
8296,-17,-19.83144957
8297,-21,-19.84313507
8298,-21,-19.85470372
8299,-20,-19.85615668
8300,-20,-19.85759512
8301,-21,-19.86901917
8302,-21,-19.88032897
8303,-20,-19.88152568
8304,-21,-19.89271043
8305,-21,-19.90378332
8306,-18,-19.88474549
8307,-19,-19.87589804
8308,-16,-19.83713905
8309,-21,-19.84876766
8310,-20,-19.85027999
8311,-21,-19.86177719
8312,-20,-19.86315942
8313,-19,-19.85452782
8314,-21,-19.86598254
8315,-18,-19.84732272
8316,-21,-19.85884949
8317,-21,-19.870261
8318,-21,-19.88155839
8319,-21,-19.8927428
8320,-19,-19.88381537
8321,-21,-19.89497722
8322,-21,-19.90602745
8323,-20,-19.90696717
8324,-21,-19.9178975
8325,-18,-19.89871853
8326,-21,-19.90973134
8327,-20,-19.91063403
8328,-21,-19.92152769
8329,-21,-19.93231241
8330,-21,-19.94298929
8331,-18,-19.92355939
8332,-21,-19.9343238
8333,-20,-19.93498056
8334,-21,-19.94563076
8335,-20,-19.94617445
8336,-20,-19.9467127
8337,-20,-19.94724558
8338,-16,-19.90777312
8339,-21,-19.91869539
8340,-20,-19.91950844
8341,-21,-19.93031335
8342,-18,-19.91101022
8343,-21,-19.92190012
8344,-21,-19.93268112
8345,-20,-19.9333543
8346,-20,-19.93402076
8347,-20,-19.93468055
8348,-21,-19.94533375
8349,-20,-19.94588041
8350,-20,-19.94642161
8351,-21,-19.95695739
8352,-19,-19.94738782
8353,-17,-19.91791394
8354,-21,-19.9287348
8355,-21,-19.93944745
8356,-20,-19.94005298
8357,-21,-19.95065245
8358,-16,-19.91114592
8359,-21,-19.92203446
8360,-21,-19.93281412
8361,-21,-19.94348598
8362,-20,-19.94405112
8363,-20,-19.94461061
8364,-19,-19.9351645
8365,-19,-19.92581286
8366,-21,-19.93655473
8367,-19,-19.92718918
8368,-19,-19.91791729
8369,-21,-19.92873811
8370,-21,-19.93945073
8371,-21,-19.95005623
8372,-21,-19.96055566
8373,-18,-19.94095011
8374,-21,-19.95154061
8375,-21,-19.9620252
8376,-21,-19.97240495
8377,-20,-19.9726809
8378,-19,-19.96295409
8379,-19,-19.95332455
8380,-19,-19.9437913
8381,-17,-19.91435339
8382,-21,-19.92520986
8383,-21,-19.93595776
8384,-20,-19.93659818
8385,-21,-19.9472322
8386,-21,-19.95775988
8387,-21,-19.96818228
8388,-21,-19.97850045
8389,-19,-19.96871545
8390,-19,-19.9590283
8391,-21,-19.96943801
8392,-20,-19.96974363
8393,-20,-19.9700462
8394,-21,-19.98034573
8395,-19,-19.97054228
8396,-18,-19.95083685
8397,-20,-19.95132849
8398,-19,-19.9418152
8399,-20,-19.94239705
8400,-20,-19.94297308
8401,-21,-19.95354335
8402,-20,-19.95400791
8403,-16,-19.91446783
8404,-19,-19.90532316
8405,-21,-19.91626993
8406,-20,-19.91710723
8407,-19,-19.90793615
8408,-21,-19.91885679
8409,-21,-19.92966822
8410,-21,-19.94037154
8411,-21,-19.95096783
8412,-20,-19.95145815
8413,-21,-19.96194357
8414,-20,-19.96232413
8415,-21,-19.97270089
8416,-21,-19.98297388
8417,-21,-19.99314414
8418,-19,-19.9832127
8419,-20,-19.98338057
8420,-21,-19.99354677
8421,-21,-20.0036113
8422,-21,-20.01357519
8423,-21,-20.02343944
8424,-21,-20.03320504
8425,-20,-20.03287299
8426,-20,-20.03254426
8427,-21,-20.04221882
8428,-19,-20.03179663
8429,-20,-20.03147866
8430,-19,-20.02116388
8431,-20,-20.02095224
8432,-17,-19.99074272
8433,-21,-20.00083529
8434,-21,-20.01082694
8435,-21,-20.02071867
8436,-20,-20.02051148
8437,-21,-20.03030636
8438,-21,-20.0400033
8439,-18,-20.01960327
8440,-20,-20.01940724
8441,-19,-20.00921316
8442,-21,-20.01912103
8443,-20,-20.01892982
8444,-21,-20.02874052
8445,-20,-20.02845312
8446,-17,-19.99816859
8447,-20,-19.9981869
8448,-21,-20.00820503
8449,-20,-20.00812298
8450,-20,-20.00804175
8451,-18,-19.98796133
8452,-20,-19.98808172
8453,-16,-19.9482009
8454,-19,-19.93871889
8455,-19,-19.92933171
8456,-17,-19.90003839
8457,-21,-19.911038
8458,-19,-19.90192762
8459,-21,-19.91290835
8460,-21,-19.92377926
8461,-20,-19.92454147
8462,-21,-19.93529606
8463,-21,-19.9459431
8464,-19,-19.93648367
8465,-21,-19.94711883
8466,-20,-19.94764764
8467,-20,-19.94817116
8468,-20,-19.94868945
8469,-21,-19.95920256
8470,-16,-19.91961053
8471,-21,-19.93041443
8472,-21,-19.94111028
8473,-21,-19.95169918
8474,-19,-19.94218219
8475,-18,-19.92276037
8476,-21,-19.93353276
8477,-21,-19.94419744
8478,-21,-19.95475546
8479,-20,-19.95520791
8480,-21,-19.96565583
8481,-20,-19.96599927
8482,-19,-19.95633928
8483,-19,-19.94677588
8484,-19,-19.93730812
8485,-21,-19.94793504
8486,-20,-19.94845569
8487,-19,-19.93897114
8488,-21,-19.94958142
8489,-21,-19.96008561
8490,-20,-19.96048475
8491,-20,-19.96087991
8492,-21,-19.97127111
8493,-21,-19.9815584
8494,-19,-19.97174281
8495,-20,-19.97202538
8496,-18,-19.95230513
8497,-21,-19.96278208
8498,-21,-19.97315426
8499,-21,-19.98342272
8500,-21,-19.99358849
8501,-19,-19.9836526
8502,-21,-19.99381608
8503,-20,-19.99387792
8504,-15,-19.94393914
8505,-19,-19.93449975
8506,-19,-19.92515475
8507,-21,-19.9359032
8508,-20,-19.93654417
8509,-20,-19.93717873
8510,-19,-19.92780694
8511,-20,-19.92852887
8512,-20,-19.92924358
8513,-18,-19.90995115
8514,-20,-19.91085164
8515,-19,-19.90174312
8516,-18,-19.88272569
8517,-19,-19.87389843
8518,-21,-19.88515945
8519,-21,-19.89630785
8520,-19,-19.88734477
8521,-21,-19.89847133
8522,-18,-19.87948661
8523,-21,-19.89069175
8524,-21,-19.90178483
8525,-20,-19.90276698
8526,-20,-19.90373931
8527,-21,-19.91470192
8528,-21,-19.9255549
8529,-20,-19.92629935
8530,-21,-19.93703636
8531,-20,-19.93766599
8532,-21,-19.94828933
8533,-21,-19.95880644
8534,-19,-19.94921837
8535,-20,-19.94972619
8536,-20,-19.95022893
8537,-20,-19.95072664
8538,-21,-19.96121937
8539,-17,-19.93160718
8540,-19,-19.92229111
8541,-19,-19.9130682
8542,-18,-19.89393752
8543,-20,-19.89499814
8544,-18,-19.87604816
8545,-21,-19.88728768
8546,-21,-19.8984148
8547,-19,-19.88943065
8548,-21,-19.90053635
8549,-20,-19.90153098
8550,-21,-19.91251567
8551,-21,-19.92339052
8552,-21,-19.93415661
8553,-20,-19.93481504
8554,-21,-19.94546689
8555,-21,-19.95601222
8556,-18,-19.9364521
8557,-18,-19.91708758
8558,-21,-19.92791671
8559,-18,-19.90863754
8560,-19,-19.89955116
8561,-18,-19.88055565
8562,-20,-19.8817501
8563,-20,-19.88293259
8564,-21,-19.89410327
8565,-19,-19.88516224
8566,-21,-19.89631061
8567,-20,-19.89734751
8568,-21,-19.90837403
8569,-19,-19.89929029
8570,-20,-19.90029739
8571,-20,-19.90129441
8572,-18,-19.88228147
8573,-20,-19.88345866
8574,-21,-19.89462407
8575,-19,-19.88567783
8576,-21,-19.89682105
8577,-18,-19.87785284
8578,-20,-19.87907431
8579,-20,-19.88028357
8580,-20,-19.88148073
8581,-21,-19.89266593
8582,-21,-19.90373927
8583,-19,-19.89470187
8584,-19,-19.88575485
8585,-19,-19.87689731
8586,-18,-19.85812833
8587,-18,-19.83954705
8588,-19,-19.83115158
8589,-19,-19.82284006
8590,-20,-19.82461166
8591,-20,-19.82636555
8592,-18,-19.80810189
8593,-21,-19.82002087
8594,-21,-19.83182066
8595,-21,-19.84350246
8596,-17,-19.81506743
8597,-21,-19.82691676
8598,-21,-19.83864759
8599,-21,-19.85026111
8600,-18,-19.8317585
8601,-21,-19.84344092
8602,-21,-19.85500651
8603,-18,-19.83645644
8604,-21,-19.84809188
8605,-20,-19.84961096
8606,-21,-19.86111485
8607,-20,-19.8625037
8608,-21,-19.87387867
8609,-18,-19.85513988
8610,-19,-19.84658848
8611,-20,-19.8481226
8612,-20,-19.84964137
8613,-17,-19.82114496
8614,-19,-19.81293351
8615,-19,-19.80480417
8616,-18,-19.78675613
8617,-19,-19.77888857
8618,-20,-19.78109968
8619,-21,-19.79328869
8620,-20,-19.7953558
8621,-19,-19.78740224
8622,-19,-19.77952822
8623,-20,-19.78173294
8624,-21,-19.79391561
8625,-21,-19.80597645
8626,-21,-19.81791669
8627,-19,-19.80973752
8628,-18,-19.79164014
8629,-19,-19.78372374
8630,-21,-19.79588651
8631,-19,-19.78792764
8632,-20,-19.79004836
8633,-20,-19.79214788
8634,-20,-19.7942264
8635,-21,-19.80628414
8636,-20,-19.8082213
8637,-19,-19.80013908
8638,-20,-19.80213769
8639,-19,-19.79411632
8640,-19,-19.78617515
8641,-20,-19.7883134
8642,-20,-19.79043027
8643,-20,-19.79252596
8644,-20,-19.7946007
8645,-21,-19.8066547
8646,-20,-19.80858815
8647,-21,-19.82050227
8648,-18,-19.80229725
8649,-21,-19.81427427
8650,-19,-19.80613153
8651,-21,-19.81807022
8652,-20,-19.81988951
8653,-21,-19.83169062
8654,-19,-19.82337371
8655,-18,-19.80513997
8656,-21,-19.81708858
8657,-20,-19.81891769
8658,-21,-19.83072851
8659,-19,-19.82242123
8660,-20,-19.82419702
8661,-21,-19.83595504
8662,-21,-19.84759549
8663,-17,-19.81911954
8664,-21,-19.83092834
8665,-21,-19.84261906
8666,-21,-19.85419287
8667,-21,-19.86565094
8668,-20,-19.86699443
8669,-20,-19.86832449
8670,-20,-19.86964124
8671,-21,-19.88094483
8672,-20,-19.88213538
8673,-20,-19.88331403
8674,-20,-19.88448089
8675,-21,-19.89563608
8676,-21,-19.90667972
8677,-21,-19.91761292
8678,-20,-19.91843679
8679,-18,-19.89925242
8680,-20,-19.9002599
8681,-21,-19.9112573
8682,-18,-19.89214473
8683,-21,-19.90322328
8684,-21,-19.91419105
8685,-21,-19.92504914
8686,-18,-19.90579865
8687,-19,-19.89674066
8688,-21,-19.90777325
8689,-21,-19.91869552
8690,-20,-19.91950857
8691,-20,-19.92031348
8692,-17,-19.89111034
8693,-20,-19.89219924
8694,-20,-19.89327725
8695,-21,-19.90434448
8696,-19,-19.89530103
8697,-21,-19.90634802
8698,-20,-19.90728454
8699,-21,-19.9182117
8700,-17,-19.88902958
8701,-21,-19.90013928
8702,-19,-19.89113789
8703,-21,-19.90222651
8704,-18,-19.88320425
8705,-21,-19.8943722
8706,-20,-19.89542848
8707,-19,-19.8864742
8708,-20,-19.88760945
8709,-20,-19.88873336
8710,-18,-19.86984603
8711,-21,-19.88114757
8712,-18,-19.86233609
8713,-18,-19.84371273
8714,-21,-19.8552756
8715,-21,-19.86672285
8716,-20,-19.86805562
8717,-21,-19.87937506
8718,-21,-19.89058131
8719,-20,-19.8916755
8720,-21,-19.90275874
8721,-17,-19.87373116
8722,-20,-19.87499384
8723,-20,-19.87624391
8724,-19,-19.86748147
8725,-19,-19.85880665
8726,-19,-19.85021859
8727,-20,-19.8517164
8728,-19,-19.84319924
8729,-21,-19.85476724
8730,-20,-19.85621957
8731,-20,-19.85765738
8732,-20,-19.8590808
8733,-20,-19.86048999
8734,-20,-19.86188509
8735,-21,-19.87326624
8736,-21,-19.88453358
8737,-21,-19.89568824
8738,-18,-19.87673136
8739,-21,-19.88796405
8740,-21,-19.89908441
8741,-20,-19.90009356
8742,-19,-19.89109263
8743,-20,-19.8921817
8744,-20,-19.89325988
8745,-21,-19.90432729
8746,-19,-19.89528401
8747,-19,-19.88633117
8748,-21,-19.89746786
8749,-20,-19.89849318
8750,-21,-19.90950825
8751,-20,-19.91041317
8752,-20,-19.91130904
8753,-20,-19.91219595
8754,-21,-19.92307399
8755,-20,-19.92384325
8756,-21,-19.93460481
8757,-21,-19.94525877
8758,-21,-19.95580618
8759,-21,-19.96624812
8760,-20,-19.96658564
8761,-20,-19.96691978
8762,-21,-19.97725058
8763,-17,-19.94747808
8764,-18,-19.92800329
8765,-19,-19.91872326
8766,-21,-19.92953603
8767,-21,-19.94024067
8768,-20,-19.94083826
8769,-21,-19.95142988
8770,-20,-19.95191558
8771,-21,-19.96239643
8772,-21,-19.97277246
8773,-21,-19.98304474
8774,-19,-19.97321429
8775,-19,-19.96348215
8776,-21,-19.97384732
8777,-20,-19.97410885
8778,-19,-19.96436776
8779,-20,-19.96472409
8780,-18,-19.94507684
8781,-20,-19.94562608
8782,-21,-19.95616982
8783,-21,-19.96660812
8784,-19,-19.95694204
8785,-18,-19.93737262
8786,-20,-19.93799889
8787,-21,-19.9486189
8788,-21,-19.95913271
8789,-19,-19.94954138
8790,-18,-19.93004597
8791,-19,-19.92074551
8792,-19,-19.91153806
8793,-21,-19.92242267
8794,-21,-19.93319845
8795,-17,-19.90386646
8796,-17,-19.8748278
8797,-18,-19.85607952
8798,-20,-19.85751873
8799,-20,-19.85894354
8800,-21,-19.8703541
8801,-20,-19.87165056
8802,-21,-19.88293406
8803,-21,-19.89410472
8804,-21,-19.90516367
8805,-18,-19.88611203
8806,-20,-19.88725091
8807,-21,-19.8983784
8808,-21,-19.90939462
8809,-20,-19.91030067
8810,-19,-19.90119767
8811,-20,-19.90218569
8812,-20,-19.90316383
8813,-21,-19.91413219
8814,-21,-19.92499087
8815,-21,-19.93574096
8816,-21,-19.94638355
8817,-21,-19.95691972
8818,-20,-19.95735052
8819,-19,-19.94777702
8820,-21,-19.95829925
8821,-19,-19.94871625
8822,-19,-19.93922909
8823,-19,-19.9298368
8824,-21,-19.94053843
8825,-18,-19.92113305
8826,-20,-19.92192172
8827,-21,-19.9327025
8828,-21,-19.94337547
8829,-20,-19.94394172
8830,-20,-19.9445023
8831,-19,-19.93505728
8832,-20,-19.93570671
8833,-20,-19.93634964
8834,-21,-19.94698614
8835,-19,-19.93751628
8836,-21,-19.94814112
8837,-19,-19.93865971
8838,-21,-19.94927311
8839,-21,-19.95978038
8840,-18,-19.94018258
8841,-20,-19.94078075
8842,-21,-19.95137294
8843,-21,-19.96185921
8844,-21,-19.97224062
8845,-21,-19.98251822
8846,-21,-19.99269303
8847,-20,-19.9927661
8848,-18,-19.97283844
8849,-19,-19.96311006
8850,-21,-19.97347896
8851,-21,-19.98374417
8852,-20,-19.98390673
8853,-21,-19.99406766
8854,-19,-19.98412698
8855,-14,-19.92428571
8856,-21,-19.93504285
8857,-18,-19.91569243
8858,-21,-19.9265355
8859,-20,-19.92727015
8860,-21,-19.93799745
8861,-21,-19.94861747
8862,-21,-19.9591313
8863,-21,-19.96953998
8864,-21,-19.97984458
8865,-21,-19.99004614
8866,-18,-19.97014568
8867,-19,-19.96044422
8868,-20,-19.96083978
8869,-21,-19.97123138
8870,-18,-19.95151907
8871,-21,-19.96200387
8872,-20,-19.96238384
8873,-20,-19.96276
8874,-20,-19.9631324
8875,-17,-19.93350107
8876,-21,-19.94416606
8877,-20,-19.9447244
8878,-21,-19.95527716
8879,-20,-19.95572439
8880,-20,-19.95616714
8881,-19,-19.94660547
8882,-19,-19.93713942
8883,-18,-19.91776802
8884,-20,-19.91859034
8885,-20,-19.91940444
8886,-18,-19.90021039
8887,-20,-19.90120829
8888,-20,-19.90219621
8889,-18,-19.88317425
8890,-19,-19.8743425
8891,-18,-19.85559908
8892,-21,-19.86704309
8893,-21,-19.87837266
8894,-20,-19.87958893
8895,-19,-19.87079304
8896,-20,-19.87208511
8897,-20,-19.87336426
8898,-20,-19.87463062
8899,-18,-19.85588431
8900,-20,-19.85732547
8901,-18,-19.83875221
8902,-21,-19.85036469
8903,-20,-19.85186104
8904,-19,-19.84334243
8905,-19,-19.83490901
8906,-20,-19.83655992
8907,-21,-19.84819432
8908,-21,-19.85971238
8909,-18,-19.84111525
8910,-21,-19.8527041
8911,-21,-19.86417706
8912,-21,-19.87553529
8913,-21,-19.88677994
8914,-21,-19.89791214
8915,-21,-19.90893301
8916,-20,-19.90984368
8917,-20,-19.91074525
8918,-21,-19.9216378
8919,-19,-19.91242142
8920,-19,-19.9032972
8921,-20,-19.90426423
8922,-17,-19.87522159
8923,-20,-19.87646937
8924,-18,-19.85770468
8925,-21,-19.86912763
8926,-20,-19.87043636
8927,-20,-19.87173199
8928,-17,-19.84301467
8929,-18,-19.82458453
8930,-20,-19.82633868
8931,-20,-19.82807529
8932,-20,-19.82979454
8933,-21,-19.8414966
8934,-19,-19.83308163
8935,-21,-19.84475081
8936,-21,-19.85630331
8937,-20,-19.85774027
8938,-21,-19.86916287
8939,-17,-19.84047124
8940,-21,-19.85206653
8941,-21,-19.86354586
8942,-20,-19.8649104
8943,-20,-19.8662613
8944,-18,-19.84759869
8945,-19,-19.8391227
8946,-20,-19.84073147
8947,-17,-19.81232416
8948,-20,-19.81420092
8949,-20,-19.81605891
8950,-20,-19.81789832
8951,-21,-19.82971934
8952,-20,-19.83142214
8953,-20,-19.83310792
8954,-20,-19.83477684
8955,-21,-19.84642907
8956,-18,-19.82796478
8957,-21,-19.83968513
8958,-19,-19.83128828
8959,-20,-19.8329754
8960,-20,-19.83464565
8961,-20,-19.83629919
8962,-21,-19.8479362
8963,-21,-19.85945684
8964,-21,-19.87086227
8965,-20,-19.87215365
8966,-21,-19.88343211
8967,-20,-19.88459779
8968,-21,-19.89575181
8969,-18,-19.87679429
8970,-17,-19.84802635
8971,-21,-19.85954609
8972,-21,-19.87095062
8973,-19,-19.86224112
8974,-19,-19.85361871
8975,-19,-19.84508252
8976,-21,-19.85663169
8977,-19,-19.84806538
8978,-19,-19.83958472
8979,-18,-19.82118888
8980,-21,-19.83297699
8981,-20,-19.83464722
8982,-21,-19.84630075
8983,-20,-19.84783774
8984,-19,-19.83935936
8985,-20,-19.84096577
8986,-20,-19.84255611
8987,-18,-19.82413055
8988,-19,-19.81588924
8989,-21,-19.82773035
8990,-21,-19.83945305
8991,-21,-19.85105852
8992,-20,-19.85254793
8993,-18,-19.83402245
8994,-21,-19.84568223
8995,-21,-19.85722541
8996,-18,-19.83865315
8997,-21,-19.85026662
8998,-21,-19.86176395
8999,-20,-19.86314631
9000,-20,-19.86451485
9001,-21,-19.8758697
9002,-17,-19.84711101
9003,-21,-19.8586399
9004,-20,-19.8600535
9005,-21,-19.87145296
9006,-20,-19.87273843
9007,-21,-19.88401105
9008,-20,-19.88517094
9009,-21,-19.89631923
9010,-21,-19.90735604
9011,-17,-19.87828248
9012,-21,-19.88949965
9013,-21,-19.90060465
9014,-21,-19.91159861
9015,-17,-19.88248262
9016,-21,-19.8936578
9017,-19,-19.88472122
9018,-19,-19.875874
9019,-21,-19.88711526
9020,-21,-19.89824411
9021,-19,-19.88926167
9022,-17,-19.86036905
9023,-20,-19.86176536
9024,-21,-19.87314771
9025,-20,-19.87441623
9026,-21,-19.88567207
9027,-20,-19.88681535
9028,-21,-19.8979472
9029,-19,-19.88896772
9030,-21,-19.90007805
9031,-19,-19.89107727
9032,-21,-19.90216649
9033,-20,-19.90314483
9034,-19,-19.89411338
9035,-19,-19.88517225
9036,-21,-19.89632052
9037,-18,-19.87735732
9038,-20,-19.87858375
9039,-21,-19.88979791
9040,-21,-19.90089993
9041,-21,-19.91189093
9042,-14,-19.85277202
9043,-19,-19.8442443
9044,-20,-19.84580186
9045,-21,-19.85734384
9046,-20,-19.8587704
9047,-20,-19.8601827
9048,-18,-19.84158087
9049,-20,-19.84316506
9050,-20,-19.84473341
9051,-19,-19.83628608
9052,-18,-19.81792322
9053,-21,-19.82974398
9054,-19,-19.82144654
9055,-21,-19.83323208
9056,-21,-19.84489976
9057,-20,-19.84645076
9058,-21,-19.85798625
9059,-21,-19.86940639
9060,-18,-19.85071233
9061,-21,-19.8622052
9062,-19,-19.85358315
9063,-21,-19.86504732
9064,-21,-19.87639685
9065,-18,-19.85763288
9066,-19,-19.84905655
9067,-21,-19.86056598
9068,-21,-19.87196032
9069,-21,-19.88324072
9070,-18,-19.86440831
9071,-21,-19.87576423
9072,-20,-19.87700659
9073,-20,-19.87823652
9074,-20,-19.87945416
9075,-18,-19.86065961
9076,-21,-19.87205302
9077,-21,-19.88333249
9078,-20,-19.88449916
9079,-21,-19.89565417
9080,-18,-19.87669763
9081,-20,-19.87793065
9082,-21,-19.88915135
9083,-20,-19.89025983
9084,-21,-19.90135724
9085,-20,-19.90234366
9086,-19,-19.89332023
9087,-21,-19.90438702
9088,-19,-19.89534315
9089,-19,-19.88638972
9090,-21,-19.89752583
9091,-21,-19.90855057
9092,-19,-19.89946506
9093,-17,-19.87047041
9094,-20,-19.87176571
9095,-19,-19.86304805
9096,-19,-19.85441757
9097,-21,-19.86587339
9098,-21,-19.87721466
9099,-21,-19.88844251
9100,-21,-19.89955809
9101,-20,-19.90056251
9102,-18,-19.88155688
9103,-19,-19.87274131
9104,-21,-19.8840139
9105,-17,-19.85517376
9106,-19,-19.84662202
9107,-20,-19.8481558
9108,-20,-19.84967425
9109,-19,-19.8411775
9110,-21,-19.85276573
9111,-20,-19.85423807
9112,-20,-19.85569569
9113,-21,-19.86713873
9114,-21,-19.87846735
9115,-19,-19.86968267
9116,-20,-19.87098585
9117,-21,-19.88227599
9118,-19,-19.87345323
9119,-18,-19.85471869
9120,-20,-19.85617151
9121,-21,-19.86760979
9122,-20,-19.86893369
9123,-19,-19.86024436
9124,-18,-19.84164191
9125,-19,-19.83322549
9126,-20,-19.83489324
9127,-21,-19.84654431
9128,-21,-19.85807886
9129,-19,-19.84949808
9130,-19,-19.8410031
9131,-21,-19.85259306
9132,-21,-19.86406713
9133,-21,-19.87542646
9134,-20,-19.8766722
9135,-21,-19.88790548
9136,-21,-19.89902642
9137,-21,-19.91003616
9138,-19,-19.9009358
9139,-20,-19.90192644
9140,-21,-19.91290717
9141,-21,-19.9237781
9142,-18,-19.90454032
9143,-18,-19.88549492
9144,-14,-19.82663997
9145,-17,-19.79837357
9146,-19,-19.79038983
9147,-19,-19.78248593
9148,-17,-19.75466107
9149,-21,-19.76711446
9150,-19,-19.75944332
9151,-19,-19.75184889
9152,-19,-19.7443304
9153,-20,-19.74688709
9154,-21,-19.75941822
9155,-21,-19.77182404
9156,-20,-19.7741058
9157,-18,-19.75636474
9158,-21,-19.76880109
9159,-19,-19.76111308
9160,-20,-19.76350195
9161,-20,-19.76586693
9162,-20,-19.76820826
9163,-21,-19.78052618
9164,-21,-19.79272092
9165,-20,-19.79479371
9166,-19,-19.78684577
9167,-21,-19.79897732
9168,-19,-19.79098754
9169,-20,-19.79307767
9170,-19,-19.78514689
9171,-21,-19.79729542
9172,-21,-19.80932247
9173,-18,-19.79122924
9174,-20,-19.79331695
9175,-19,-19.78538378
9176,-20,-19.78752994
9177,-21,-19.79965464
9178,-19,-19.7916581
9179,-21,-19.80374152
9180,-20,-19.8057041
9181,-20,-19.80764706
9182,-20,-19.80957059
9183,-20,-19.81147488
9184,-20,-19.81336013
9185,-21,-19.82522653
9186,-21,-19.83697427
9187,-21,-19.84860452
9188,-20,-19.85011848
9189,-21,-19.86161729
9190,-21,-19.87300112
9191,-18,-19.85427111
9192,-19,-19.8457284
9193,-20,-19.84727112
9194,-20,-19.8487984
9195,-21,-19.86031042
9196,-20,-19.86170732
9197,-20,-19.86309024
9198,-19,-19.85445934
9199,-21,-19.86591475
9200,-21,-19.8772556
9201,-20,-19.87848304
9202,-20,-19.87969821
9203,-20,-19.88090123
9204,-21,-19.89209222
9205,-19,-19.8831713
9206,-21,-19.89433958
9207,-20,-19.89539619
9208,-21,-19.90644223
9209,-18,-19.8873778
9210,-21,-19.89850403
9211,-21,-19.90951899
9212,-18,-19.8904238
9213,-17,-19.86151956
9214,-21,-19.87290436
9215,-21,-19.88417532
9216,-21,-19.89533357
9217,-20,-19.89638023
9218,-20,-19.89741643
9219,-20,-19.89844226
9220,-20,-19.89945784
9221,-20,-19.90046326
9222,-19,-19.89145863
9223,-21,-19.90254404
9224,-20,-19.9035186
9225,-20,-19.90448342
9226,-19,-19.89543858
9227,-20,-19.8964842
9228,-18,-19.87751935
9229,-18,-19.85874416
9230,-21,-19.87015672
9231,-20,-19.87145515
9232,-19,-19.8627406
9233,-21,-19.87411319
9234,-20,-19.87537206
9235,-20,-19.87661834
9236,-19,-19.86785216
9237,-19,-19.85917364
9238,-21,-19.8705819
9239,-17,-19.84187608
9240,-21,-19.85345732
9241,-21,-19.86492275
9242,-21,-19.87627352
9243,-21,-19.88751079
9244,-21,-19.89863568
9245,-21,-19.90964932
9246,-20,-19.91055283
9247,-19,-19.9014473
9248,-20,-19.90243283
9249,-21,-19.9134085
9250,-21,-19.92427441
9251,-19,-19.91503167
9252,-18,-19.89588135
9253,-21,-19.90692254
9254,-19,-19.89785331
9255,-21,-19.90887478
9256,-20,-19.90978603
9257,-16,-19.87068817
9258,-17,-19.84198129
9259,-21,-19.85356148
9260,-21,-19.86502586
9261,-17,-19.8363756
9262,-18,-19.81801185
9263,-21,-19.82983173
9264,-21,-19.84153341
9265,-20,-19.84311808
9266,-21,-19.8546869
9267,-21,-19.86614003
9268,-19,-19.85747863
9269,-18,-19.83890384
9270,-20,-19.8405148
9271,-20,-19.84210966
9272,-19,-19.83368856
9273,-21,-19.84535167
9274,-21,-19.85689816
9275,-19,-19.84832917
9276,-20,-19.84984588
9277,-19,-19.84134742
9278,-21,-19.85293395
9279,-19,-19.84440461
9280,-18,-19.82596056
9281,-21,-19.83770096
9282,-19,-19.82932395
9283,-21,-19.84103071
9284,-21,-19.8526204
9285,-21,-19.8640942
9286,-21,-19.87545326
9287,-21,-19.88669872
9288,-20,-19.88783174
9289,-20,-19.88895342
9290,-21,-19.90006389
9291,-18,-19.88106325
9292,-21,-19.89225261
9293,-21,-19.90333009
9294,-19,-19.89429679
9295,-21,-19.90535382
9296,-21,-19.91630028
9297,-21,-19.92713728
